# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: de_port
# Exported by: [CM] Badger
setting:	replacespawns 1
weapon_zm_revolver	1292.388184 -3554.265381 776.970520	1.932 -18.777 -85.913
weapon_zm_revolver	1272.689087 -3504.970459 776.970703	2.076 -18.698 -85.663
weapon_zm_revolver	-706.582764 -2182.554443 768.894714	2.293 -23.144 -84.613
weapon_zm_revolver	-715.561462 -2150.578857 771.148254	11.474 -29.974 -93.322
weapon_zm_revolver	-705.358032 -2116.740234 768.970032	1.541 -19.218 -86.593
weapon_zm_revolver	-679.985901 -2114.539063 768.970398	1.794 -19.185 -86.153
weapon_zm_revolver	-672.595642 -2143.996826 768.970398	1.815 -19.174 -86.116
weapon_zm_revolver	-687.381714 -2160.861572 768.970337	1.749 -19.198 -86.231
weapon_zm_revolver	-745.642700 -2143.602295 780.087219	15.689 36.729 93.950
weapon_zm_revolver	-745.370422 -2068.243408 780.145508	15.953 36.339 93.824
weapon_zm_revolver	-709.312439 -2060.424561 769.978210	2.270 29.343 95.825
weapon_zm_revolver	-692.087463 -2065.280762 768.841064	-4.148 -18.779 -86.350
weapon_zm_revolver	-708.388733 -2098.400879 769.671326	1.824 27.680 93.517
weapon_zm_revolver	-722.939148 -2094.199951 773.616394	15.863 36.343 94.329
weapon_zm_revolver	2828.488525 -837.578796 526.141113	2.984 -22.712 -85.224
weapon_zm_revolver	-3283.631104 -1371.628418 720.899353	2.241 -18.493 -84.594
weapon_zm_revolver	-3252.952393 -1384.687134 720.859924	2.226 -18.490 -84.190
weapon_zm_revolver	-3216.022705 -1378.340210 720.970886	2.230 -15.819 -85.395
weapon_zm_revolver	-3104.980469 -1392.133301 720.898254	2.240 -18.494 -84.583
weapon_zm_revolver	-3161.119629 -1382.127441 720.816101	2.208 -18.320 -83.741
weapon_zm_revolver	-3070.914795 -1380.142456 720.841797	2.219 -18.436 -84.004
weapon_zm_revolver	-2972.862549 -1387.101318 720.977356	2.224 -19.841 -85.955
weapon_zm_revolver	-2965.207520 -1381.427246 720.829895	1.166 -40.358 -85.719
weapon_zm_revolver	-2866.665039 -1384.035156 720.853027	2.223 -18.473 -84.119
weapon_zm_revolver	-2803.226807 -1388.945190 720.851196	2.222 -18.469 -84.101
weapon_zm_revolver	-2885.506592 -1384.492920 720.892822	0.185 -15.579 -85.496
weapon_zm_revolver	-2836.684082 -1379.301025 720.855835	-1.264 -18.273 -85.607
weapon_zm_revolver	-2801.585449 -1368.427002 720.879761	2.233 -18.491 -84.393
weapon_zm_revolver	-2914.711426 -1393.801758 720.908447	2.244 -18.496 -84.688
weapon_zm_revolver	-3030.548340 -1374.591797 720.856506	2.224 -18.472 -84.155
weapon_zm_revolver	-3122.076660 -1360.230957 720.898254	2.240 -18.494 -84.583
weapon_zm_revolver	-3205.880371 -1372.137695 720.971497	2.094 -35.555 -85.698
weapon_zm_revolver	-3175.896729 -1410.581787 720.878418	2.287 -29.831 -84.285
weapon_zm_revolver	-3050.994385 -1432.263184 720.888916	2.237 -18.491 -84.487
weapon_zm_revolver	-2963.286865 -1412.050415 720.837830	2.217 -18.398 -83.963
weapon_zm_revolver	-2874.009277 -1412.159424 720.914734	2.247 -18.497 -84.752
weapon_zm_revolver	-2768.747070 -1400.476685 720.849426	2.221 -18.466 -84.082
weapon_ttt_aug	-1916.401001 1110.378296 512.582031	-0.041 23.181 86.892
weapon_ttt_aug	-1730.979492 -1363.871826 513.685547	-1.626 -9.277 -83.866
weapon_ttt_aug	1131.432617 -1331.345337 767.284546	-0.830 -8.448 -83.418
weapon_ttt_aug	-574.762146 807.631714 321.611176	-0.021 13.929 95.161
